,CONSUMO_CATIVO_CHV,CONSUMO_CATIVO_SHV,CONSUMIDORES_CATIVO_CHV,CONSUMIDORES_CATIVO_SHV,CONSUMO_CATIVO_Residencial,CONSUMO_CATIVO_Industrial,CONSUMO_CATIVO_Comercial,CONSUMO_CATIVO_Outros,CONSUMIDORES_CATIVO_Residencial,CONSUMIDORES_CATIVO_Industrial,CONSUMIDORES_CATIVO_Comercial,CONSUMIDORES_CATIVO_Outros,CONSUMO_LIVRE_CHV,CONSUMO_LIVRE_SHV,CONSUMIDORES_LIVRE_CHV,CONSUMIDORES_LIVRE_SHV,CONSUMO_LIVRE_Residencial,CONSUMO_LIVRE_Industrial,CONSUMO_LIVRE_Comercial,CONSUMO_LIVRE_Outros,CONSUMIDORES_LIVRE_Residencial,CONSUMIDORES_LIVRE_Industrial,CONSUMIDORES_LIVRE_Comercial,CONSUMIDORES_LIVRE_Outros
2004-01-01,18120257.588,4464213.728,53331275,11593928,6780680.373,9066706.879,4220228.79,3939467.68,45430039.0,506577.0,4238307.0,3156352.0,2826557.2909999997,57004.78,195,6,0.0,2942144.434,24608.124,4525.183,0,177,17,1
2004-02-01,18128738.786000002,4181309.947,53560192.595,11686457.595,6429337.18,9305783.558,4123008.329,3774959.884,45630099.0,505805.135,4245586.0,3178702.46,2732214.9439999997,58514.87,215,8,0.0,2835632.715,24266.51,15281.119,0,192,20,3
2004-03-01,18429490.582,4412252.007,53751078.078999996,11697802,6600338.007,9577173.802,4178482.674,3853884.22,45874005.0,506382.493,4252172.503,3118518.083,2907926.859,73191.046,251,7,0.0,3031239.245,25380.142,17839.082,0,216,21,14
2004-04-01,18918154.514999997,4499366.993,53934062,11819068,6809006.361,9695977.56,4420409.297,3886492.98,46044908.0,506583.0,4261081.0,3121490.0,3067165.279,70674.13,256,7,0.0,3191312.553,26665.397,16317.175,0,230,24,2
2004-05-01,18037960.067,4452779.7870000005,53841309,11694328,6477341.432,9539948.329,4074520.282,3816548.329,45965740.0,504642.0,4244656.0,3126271.0,3157482.9680000003,89275.647,277,9,0.0,3292763.612,31199.903,15834.866,0,244,31,2
2004-06-01,17764778.194,3910707.477,53973855,11717373,6291091.533,9159914.93,3807916.881,3829270.972,46078802.0,505236.0,4253483.0,3136334.0,3267499.072,637498.3709999999,308,11,0.0,3947720.332,32083.55,14962.746,0,271,35,2
2004-07-01,17867068.94,3372209.5949999997,54097775,11724469,6292471.042,8654157.049,3856244.627,3844150.165,46185866.0,504296.0,4260038.0,3147575.0,3437759.37,1159625.517,314,14,0.0,4652650.262,30989.54,15342.263,0,278,34,2
2004-08-01,17958670.429,3501429.3050000006,54323121,11856826,6304477.069,8839850.942,3835079.799,3868075.596,46379790.0,504477.0,4274715.0,3164139.0,3529777.009,1167718.425,328,14,0.0,4752490.105,32187.742,24696.685,0,292,33,3
2004-09-01,18460331.057,3590415.78,54403926,11831364,6604390.033,8742969.351,4085830.474,4043050.825,46444030.0,506131.0,4276973.0,3176792.0,3564979.5509999995,1127373.949,358,14,0.0,4717845.673,35490.856,52920.271,0,300,38,20
2004-10-01,18420574.665000003,3614262.312,54797451,11899808,6606513.86,8600233.784,4151351.831,4130510.095,46807640.0,507849.0,4288772.0,3193190.0,3707245.098999999,1215947.161,368,17,0.0,4934498.606,36637.875,50121.215,0,322,38,8
2004-11-01,18240833.382,3703619.687,54701420,11964275,6631190.163,8580400.557,4188595.5,4000797.167,46749980.0,510489.0,4238483.0,3202468.0,3694394.1170000006,1155102.8469999998,364,17,0.0,4875369.189,36580.032,50398.0,0,318,38,8
2004-12-01,18300305.567999996,3746183.429,54842923,11997987,6643371.195,8435115.199,4362831.602,4076558.812,46848803.0,504463.0,4279093.0,3210564.0,3750669.896,1186631.975,368,17,0.0,4956768.347,37304.851,50155.658,0,320,39,9
2005-01-01,17453740.787,3678512.5169999995,55370816,12073597,7118537.783,6978771.254,4445266.061,4055305.233,47310842.0,506179.0,4316767.0,3237028.0,4458981.849,1191901.3639999998,519,30,0.0,5671981.754,47277.828,58297.115,0,470,39,10
2005-02-01,16890043.625,3490768.95,55436106,12075034,6758333.1,6807912.429,4318517.887,3895888.041,47370980.0,504927.0,4315200.0,3244999.0,4852411.557,1140916.641,551,32,0.0,5938627.428,47088.201,121250.577,0,492,40,19
2005-03-01,17271277.969,3642218.551,55625822,12131900,6865215.603,6954888.987,4506507.532,3961159.875,47537195.0,505373.0,4321625.0,3261629.0,4924892.290999999,1207501.2069999995,550,24,0.0,6110372.372,46012.375,113812.647,0,489,41,20
2005-04-01,17783539.855,3604942.1969999997,55735754,12160100,7131738.269,7010917.183,4638131.991,4016889.572,47628550.0,505525.0,4326185.0,3275494.0,5236185.0430000005,1168601.263,576,26,0.0,6363071.616,48947.76,137330.42,0,511,41,24
2005-05-01,16897869.042,3575251.489,55764322.307,12155534.307,6718147.337,6910322.838,4329877.093,3958627.954,47646178.182,505951.01,4325466.147,3286726.968,5156272.204000002,1255420.1739999999,603,36,0.0,6381996.807,47726.628,135451.759,0,535,44,24
2005-06-01,16930252.044,3520624.0819999995,56018609.307,12223153.307,6776657.851,6838595.674,4247401.865,3968437.293,47859338.182,506790.01,4341518.147,3310962.968,5122795.14,1221771.8399999999,616,35,0.0,6304452.851,46876.804,138127.395,0,548,44,24
2005-07-01,16599987.171000002,3496313.2090000003,56161280.307,12278534.307,6644820.476,6845900.544,4099567.377,3944285.34,47974144.182,507337.01,4346912.147,3332886.968,5359633.6620000005,1272345.6349999998,648,36,0.0,6584545.427,47689.416,155508.266,0,560,52,36
2005-08-01,16637333.857,3580617.8759999997,56322008,12327831,6704784.133,6851044.331,4092191.332,3999870.377,48113779.0,507951.0,4348574.0,3351704.0,5661912.999999999,1300973.125,677,43,0.0,6903680.985,49894.184,163537.331,0,587,53,37
2005-09-01,17094366.739,3645450.9949999996,56462947.460999995,12358182.461,6949354.55,6771327.983,4308502.066,4154601.616,48231324.215,508270.013,4349013.226,3374340.007,5724819.315999999,1278672.6890000002,699,47,0.0,6929254.632,52731.387,169355.307,0,604,57,38
2005-10-01,16928627.408,3695637.7120000003,56628029.460999995,12406789.461,6917987.523,6669050.415,4356878.554,4150619.741,48364511.215,508507.013,4355807.226,3399204.007,5570967.307999999,1347464.09,684,50,0.0,6843317.809,55265.508,152192.541,0,588,60,36
2005-11-01,16891975.333000004,3792411.6129999994,56766920.53,12451398.53,6976440.905,6538550.565,4475715.661,4157231.607,48477738.25,508831.012,4360538.258,3419813.01,5688563.674000001,1322506.413,707,52,0.0,6906713.028,61151.01,171813.634,0,607,62,38
2005-12-01,16968106.975999996,3807235.9960000003,56941976.576,12504808.576,7077729.55,6504027.256,4599352.936,4056322.091,48620918.303,510047.011,4368071.202,3442940.06,5757306.527,1369626.6300000001,714,53,0.0,7045826.677,63115.768,158771.337,0,611,64,39
2006-01-01,16477583.34,3594484.6129999994,57180385.474,12561748.474,7167631.952,5747975.305,4567635.517,4053903.397,48832682.257,509412.012,4371705.199,3466586.006,5762213.334,1429933.0620000002,832,58,0.0,7103425.307,75359.756,164979.024,0,722,71,39
2006-02-01,17233968.561,3500438.193,57318674.46,12611971.46,7131815.538,6055942.188,4745343.963,4216027.531,48949655.202,509327.006,4374271.187,3485421.065,5799124.786999999,1304799.2499999998,824,58,0.0,6988389.094,80325.771,165642.128,0,708,77,39
2006-03-01,17405709.221,3594922.771,57504933,12663057,7408516.681,6167308.031,4793045.116,4131973.043,49142423.0,508724.0,4348574.0,3505212.0,5831101.103999999,1483501.9800000002,838,61,0.0,7215018.887,82025.387,156004.74,0,722,77,39
2006-04-01,17171681.663,3558054.363,57609801,12711377,7229825.818,6101496.399,4747896.608,4074174.351,49223956.0,508500.0,4352712.0,3524633.0,6078033.263,1462073.9380000003,868,62,0.0,7430311.109,85797.294,170205.104,0,751,78,39
2006-05-01,16365056.454,3489273.341,57789205,12756056,6933355.613,5969041.151,4334890.944,4054557.626,49381893.0,509025.0,4352090.0,3546197.0,6054723.261,1470295.799,880,61,0.0,7437712.773,83717.85,154294.437,0,761,81,38
2006-06-01,16349376.561999999,3501284.33,57924467,12809002,6963614.779,6046362.36,4225565.464,4034714.875,49488764.0,509097.0,4365959.0,3560647.0,6179427.713,1467672.1090000002,908,65,0.0,7522304.069,94024.798,173658.955,0,787,82,39
2006-07-01,16205713.979,3499507.8740000003,58065641,12848310,6892915.368,6005044.671,4134153.603,4087413.263,49619532.0,510799.0,4365118.0,3570192.0,6293205.795000001,1514387.172,908,65,0.0,7691506.424,96360.988,164614.84,0,784,85,39
2006-08-01,16555909.938,3628169.4750000006,58259189,12896880,6939971.547,6212500.404,4309463.21,4202194.402,49775917.0,509605.0,4373746.0,3599921.0,6538983.279999999,1531678.508,928,65,0.0,7951539.859,98762.253,171804.026,0,803,86,39
2006-09-01,16766303.194,3722696.5010000006,58452658,12963036,7128370.581,6116687.084,4410721.599,4306839.33,49930638.0,509961.0,4382204.0,3629855.0,6341906.427999998,1484941.2350000003,939,66,0.0,7708795.131,101292.18,172771.16,0,813,87,39
2006-10-01,16691015.404000001,3837215.6330000004,58578095,13023077,7182235.971,6149382.454,4480740.602,4215553.741,49993268.0,513017.0,4415790.0,3656020.0,6361145.411,1548267.085,955,66,0.0,7803233.941,101050.249,161424.114,0,827,89,39
2006-11-01,17061196.673,3875051.538,58895952,13083038,7438708.379,6119667.055,4662415.105,4190354.5,50264291.0,513943.0,4426149.0,3691569.0,6486676.38,1494731.6560000002,961,67,0.0,7870171.144,105814.073,165047.627,0,827,95,39
2006-12-01,17217019.231000002,3869429.1890000002,58978724,13157903,7366884.598,6079725.329,4834364.402,4247325.22,50318859.0,514787.0,4430909.0,3714169.0,6289880.109,1521620.406,975,71,0.0,7686837.845,117976.693,160864.549,0,832,104,39
2007-01-01,17095007,3802279,59087811,13154656,7710353.0,5601371.0,4825523.0,4288551.0,50411787.0,513717.0,4416810.0,3745497.0,6586161,1551984,970,73,0.0,7990750.0,116057.0,167099.0,0,825,106,39
2007-02-01,17232541,3692688,59354619,13359582,7392941.0,5983386.0,4809237.0,4159278.0,50616909.0,515950.0,4451294.0,3770466.0,6455990,1416260,991,74,0.0,7700248.0,114706.0,164873.0,0,837,114,40
2007-03-01,17761362,3641101,59561486,13425197,7594317.0,6110682.0,4981067.0,4181666.0,50794759.0,517002.0,4463101.0,3786624.0,6745554,1578279,1008,75,0.0,8165816.0,118403.0,160949.0,0,851,117,40
2007-04-01,18235232,3768059,59555275,13421355,7728826.0,6298314.0,5155623.0,4328461.0,50809168.0,515303.0,4443663.0,3787141.0,6844698,1523255,1022,76,0.0,8212809.0,131718.0,174993.0,0,861,121,40
2007-05-01,17437899,3746764,59748280,13483005,7491488.0,6202432.0,4745510.0,4300847.0,50968860.0,515456.0,4454119.0,3809845.0,6922849,1576033,1048,76,0.0,8355324.0,118608.0,168708.0,0,886,122,40
2007-06-01,16859100,3775390,59931782,13541812,7204161.0,6291358.0,4450888.0,4220273.0,51120945.0,516307.0,4463096.0,3831434.0,6928761,1530924,1103,77,0.0,8290954.0,136252.0,172874.0,0,900,162,41
2007-07-01,16524070,3722978,60058994,13595882,7071277.0,6179612.0,4353510.0,4204461.0,51216986.0,517260.0,4470386.0,3854362.0,6932591,1598145,1119,77,0.0,8389591.0,133378.0,169510.0,0,918,157,44
2007-08-01,16917071,3829102,60295467,13647983,7344516.0,6269518.0,4407561.0,4283971.0,51420926.0,518336.0,4479755.0,3876450.0,7100402,1606827,1126,77,0.0,8590485.0,112664.0,172418.0,0,931,154,41
2007-09-01,17532504,3820381,60452089,13702581,7449312.0,6339584.0,4642086.0,4456127.0,51518818.0,519630.0,4487038.0,3926603.0,7090601,1559970,1136,78,0.0,8526694.0,145097.0,176836.0,0,940,155,41
2007-10-01,17586358,4013835,60704431,13769783,7511776.0,6361198.0,4742935.0,4619659.0,51736528.0,522678.0,4504550.0,3940675.0,7101858,1616558,1123,77,0.0,8590881.0,138877.0,170409.0,0,932,150,41
2007-11-01,17961397,4120308,60877777,13816280,7768281.0,6402820.0,4958240.0,4579985.0,51878451.0,523469.0,4519124.0,3956733.0,7194797,1563923,1139,78,0.0,8622324.0,147401.0,175440.0,0,939,158,42
2007-12-01,17710605,4134549,61081716,13873853,7618124.0,6350357.0,5009245.0,4461797.0,52057455.0,524589.0,4528687.0,3970985.0,7056524,1596175,1130,77,0.0,8542266.0,152417.0,170720.0,0,933,156,41
2008-01-01,17837099,4082882.235,61345496,13934273,8134240.673,5906222.408,5073996.846,4522434.308,52285499.0,527073.0,4559039.0,3973885.0,6623138,1470945,1168,64,0.0,7887126.0,153525.0,178401.0,0,956,152,60
2008-02-01,18361596,3954811.653,61788438,14007169,7958717.008,6522654.442,5041960.48,4438284.723,52669169.0,530333.0,4595055.0,3993881.0,6248279,1418990,1146,62,0.0,7443966.0,148044.0,177314.0,0,934,153,59
2008-03-01,18021924,4004979.812,62048274,14058298,7693600.865,6532501.989,5094734.135,4354675.823,52916044.0,533513.0,4606847.0,3991870.0,6830379,1514801,1148,62,0.0,8122056.0,147522.0,173624.0,0,933,156,59
2008-04-01,18136213,3901338.284,62178712,14109218,7754681.104,6600691.645,5056655.057,4287194.478,53037415.0,534883.0,4612506.0,3993908.0,6660923,1472638,1155,63,0.0,7924357.0,149447.0,179630.0,0,941,155,59
2008-05-01,18204585,3984912.365,62340126,14155618,7933880.683,6708795.051,4945200.796,4306817.835,53197046.0,534626.0,4627675.0,3980779.0,6725437,1500607,1163,63,0.0,8082628.0,145316.0,177325.0,0,943,161,59
2008-06-01,17743134,3946351.8109999998,62206021,14188358,7621230.414,6657508.024,4692351.199,4334442.174,53058089.0,530902.0,4602486.0,4014544.0,6777876,1501898,1165,64,0.0,8123012.0,136840.0,177604.0,0,948,158,59
2008-07-01,17874162,4004733.043,62389390,14233760,7653505.215,6889225.378,4653819.74,4377974.71,53202195.0,531567.0,4616386.0,4039242.0,6943454,1543337,1165,63,0.0,8265044.0,136759.0,173762.0,0,945,161,59
