Data,Categoria,CONSUMO,CONSUMIDORES,Tipo_consumidor
2011-03-01,Outros,192505.0,63,LIVRE
2011-03-01,Residencial,0.0,0,LIVRE
2011-03-01,SHV,1821691,132,LIVRE
2011-04-01,CHV,20307470,68673224,CATIVO
2011-04-01,Comercial,6030282.0,4999885.0,CATIVO
2011-04-01,Industrial,6474812.0,555755.0,CATIVO
2011-04-01,Outros,4980538.049,4475732.0,CATIVO
2011-04-01,Residencial,9236686.0,58641852.0,CATIVO
2011-04-01,SHV,6414848.049000001,21817220,CATIVO
2011-04-01,CHV,7555631,1754,LIVRE
2011-04-01,Comercial,267456.0,391,LIVRE
2011-04-01,Industrial,8859696.0,1300,LIVRE
2011-04-01,Outros,198848.0,63,LIVRE
2011-04-01,Residencial,0.0,0,LIVRE
2011-04-01,SHV,1770369,135,LIVRE
2011-05-01,CHV,19849354,68981940,CATIVO
2011-05-01,Comercial,5744384.0,5023867.0,CATIVO
2011-05-01,Industrial,6331105.0,559358.0,CATIVO
2011-05-01,Outros,4977581.385,4489443.0,CATIVO
2011-05-01,Residencial,9137821.0,58909272.0,CATIVO
2011-05-01,SHV,6341537.385,21893263,CATIVO
2011-05-01,CHV,7554429,1782,LIVRE
2011-05-01,Comercial,257663.0,404,LIVRE
2011-05-01,Industrial,8923475.0,1315,LIVRE
2011-05-01,Outros,193958.0,63,LIVRE
2011-05-01,Residencial,0.0,0,LIVRE
2011-05-01,SHV,1820667,138,LIVRE
2011-06-01,CHV,19443129,69083738,CATIVO
2011-06-01,Comercial,5463774.0,5046023.0,CATIVO
2011-06-01,Industrial,6465955.0,560765.0,CATIVO
2011-06-01,Outros,4991484.72,4493294.0,CATIVO
2011-06-01,Residencial,8867816.0,58983656.0,CATIVO
2011-06-01,SHV,6345900.72,21978373,CATIVO
2011-06-01,CHV,7583798,1808,LIVRE
2011-06-01,Comercial,254900.0,415,LIVRE
2011-06-01,Industrial,8921102.0,1330,LIVRE
2011-06-01,Outros,194542.0,63,LIVRE
2011-06-01,Residencial,0.0,0,LIVRE
2011-06-01,SHV,1786746,140,LIVRE
2011-07-01,CHV,19531542,69387939,CATIVO
2011-07-01,Comercial,5407638.0,5063556.0,CATIVO
2011-07-01,Industrial,6425079.0,560171.0,CATIVO
2011-07-01,Outros,5010380.622,4516768.0,CATIVO
2011-07-01,Residencial,9128445.0,59247444.0,CATIVO
2011-07-01,SHV,6440000.6219999995,22059220,CATIVO
2011-07-01,CHV,7597613,1823,LIVRE
2011-07-01,Comercial,246638.0,418,LIVRE
2011-07-01,Industrial,9010595.0,1342,LIVRE
2011-07-01,Outros,188517.0,63,LIVRE
2011-07-01,Residencial,0.0,0,LIVRE
2011-07-01,SHV,1848137,142,LIVRE
2011-08-01,CHV,20011207,69571616,CATIVO
2011-08-01,Comercial,5615440.0,5069106.0,CATIVO
2011-08-01,Industrial,6640189.0,553528.0,CATIVO
2011-08-01,Outros,5186327.841,4531901.0,CATIVO
2011-08-01,Residencial,9201316.0,59417081.0,CATIVO
2011-08-01,SHV,6632065.841,22127031,CATIVO
2011-08-01,CHV,7824765,1859,LIVRE
2011-08-01,Comercial,263782.0,428,LIVRE
2011-08-01,Industrial,9212977.0,1367,LIVRE
2011-08-01,Outros,215781.0,64,LIVRE
2011-08-01,Residencial,0.0,0,LIVRE
2011-08-01,SHV,1867775,145,LIVRE
2011-09-01,CHV,20631763,69718498,CATIVO
2011-09-01,Comercial,5848895.0,5079469.0,CATIVO
2011-09-01,Industrial,6601833.0,552147.0,CATIVO
2011-09-01,Outros,5377001.336,4558080.0,CATIVO
2011-09-01,Residencial,9523959.0,59528802.0,CATIVO
2011-09-01,SHV,6719925.336,22178587,CATIVO
2011-09-01,CHV,7820953,1891,LIVRE
2011-09-01,Comercial,264207.0,441,LIVRE
2011-09-01,Industrial,9129567.0,1386,LIVRE
2011-09-01,Outros,219727.0,64,LIVRE
2011-09-01,Residencial,0.0,0,LIVRE
2011-09-01,SHV,1792548,151,LIVRE
2011-10-01,CHV,20254806,69871857,CATIVO
2011-10-01,Comercial,5884431.0,5080466.0,CATIVO
2011-10-01,Industrial,6479432.0,554961.0,CATIVO
2011-10-01,Outros,5335579.383,4639311.0,CATIVO
2011-10-01,Residencial,9364967.0,59597119.0,CATIVO
2011-10-01,SHV,6809603.382999999,22228796,CATIVO
2011-10-01,CHV,7796646,1944,LIVRE
2011-10-01,Comercial,272047.0,455,LIVRE
2011-10-01,Industrial,9191186.0,1425,LIVRE
2011-10-01,Outros,216128.0,64,LIVRE
2011-10-01,Residencial,0.0,0,LIVRE
2011-10-01,SHV,1882715,154,LIVRE
2011-11-01,CHV,20043308,70100035,CATIVO
2011-11-01,Comercial,5920895.0,5098077.0,CATIVO
2011-11-01,Industrial,6381946.0,556296.0,CATIVO
2011-11-01,Outros,5155073.766,4701997.0,CATIVO
2011-11-01,Residencial,9303323.0,59743665.0,CATIVO
2011-11-01,SHV,6717929.766,22336063,CATIVO
2011-11-01,CHV,7818148,1965,LIVRE
2011-11-01,Comercial,286798.0,472,LIVRE
2011-11-01,Industrial,9102314.0,1428,LIVRE
2011-11-01,Outros,218040.0,65,LIVRE
2011-11-01,Residencial,0.0,0,LIVRE
2011-11-01,SHV,1789004,155,LIVRE
2011-12-01,CHV,20468414,70320964,CATIVO
2011-12-01,Comercial,6201549.0,5119713.0,CATIVO
2011-12-01,Industrial,6397956.0,556282.0,CATIVO
2011-12-01,Outros,5263490.783,4737886.0,CATIVO
2011-12-01,Residencial,9483105.0,59907083.0,CATIVO
2011-12-01,SHV,6877686.783,22392344,CATIVO
2011-12-01,CHV,7613405,1983,LIVRE
2011-12-01,Comercial,296395.0,475,LIVRE
2011-12-01,Industrial,8884098.0,1441,LIVRE
2011-12-01,Outros,215355.0,67,LIVRE
2011-12-01,Residencial,0.0,0,LIVRE
2011-12-01,SHV,1782443,156,LIVRE
2012-01-01,CHV,20024555.732,70504711,CATIVO
2012-01-01,Comercial,6146055.318,5130759.0,CATIVO
2012-01-01,Industrial,5459242.355,556844.0,CATIVO
2012-01-01,Outros,5247706.588,4761768.0,CATIVO
2012-01-01,Residencial,9800235.553,60055340.0,CATIVO
2012-01-01,SHV,6628684.082,22462854,CATIVO
2012-01-01,CHV,7613878.471,2092,LIVRE
2012-01-01,Comercial,320222.0,506,LIVRE
2012-01-01,Industrial,9107782.481,1490,LIVRE
2012-01-01,Outros,223923.0,96,LIVRE
2012-01-01,Residencial,0.0,0,LIVRE
2012-01-01,SHV,2038049.01,201,LIVRE
2012-02-01,CHV,20867044.934,70638070,CATIVO
2012-02-01,Comercial,6287304.752,5136010.0,CATIVO
2012-02-01,Industrial,5951732.25,557151.0,CATIVO
2012-02-01,Outros,5298256.709,4761672.0,CATIVO
2012-02-01,Residencial,9704924.77,60183237.0,CATIVO
2012-02-01,SHV,6375173.547,22509081,CATIVO
2012-02-01,CHV,7688815.55,2143,LIVRE
2012-02-01,Comercial,320836.0,523,LIVRE
2012-02-01,Industrial,9107660.55,1525,LIVRE
2012-02-01,Outros,217353.0,95,LIVRE
2012-02-01,Residencial,0.0,0,LIVRE
2012-02-01,SHV,1957034,203,LIVRE
2012-03-01,CHV,21846898.022,70846097,CATIVO
2012-03-01,Comercial,6695613.529,5152622.0,CATIVO
2012-03-01,Industrial,6070777.973,558866.0,CATIVO
2012-03-01,Outros,5529673.525,4773026.0,CATIVO
2012-03-01,Residencial,10270603.424,60361583.0,CATIVO
2012-03-01,SHV,6719770.429,22559411,CATIVO
2012-03-01,CHV,7941264.2870000005,2205,LIVRE
2012-03-01,Comercial,341214.0,543,LIVRE
2012-03-01,Industrial,9507980.287,1567,LIVRE
2012-03-01,Outros,219711.0,95,LIVRE
2012-03-01,Residencial,0.0,0,LIVRE
2012-03-01,SHV,2127641,215,LIVRE
2012-04-01,CHV,21323645.371,70974472,CATIVO
2012-04-01,Comercial,6505923.3,5168518.0,CATIVO
2012-04-01,Industrial,6002940.729,558828.0,CATIVO
2012-04-01,Outros,5457497.654,4789277.0,CATIVO
2012-04-01,Residencial,9928135.465,60457849.0,CATIVO
2012-04-01,SHV,6570851.777,22615313,CATIVO
2012-04-01,CHV,8038765.939,2255,LIVRE
2012-04-01,Comercial,350117.0,557,LIVRE
2012-04-01,Industrial,9527167.939,1605,LIVRE
2012-04-01,Outros,224087.0,93,LIVRE
2012-04-01,Residencial,0.0,0,LIVRE
2012-04-01,SHV,2062606,222,LIVRE
2012-05-01,CHV,20067454.873,71066886,CATIVO
2012-05-01,Comercial,6064814.272,5192406.0,CATIVO
2012-05-01,Industrial,5807980.964,560848.0,CATIVO
2012-05-01,Outros,5385238.651,4800999.0,CATIVO
2012-05-01,Residencial,9532019.14,60512633.0,CATIVO
2012-05-01,SHV,6722598.154,22632199,CATIVO
2012-05-01,CHV,7876201.017,2221,LIVRE
2012-05-01,Comercial,351719.0,604,LIVRE
2012-05-01,Industrial,9456221.017,1521,LIVRE
2012-05-01,Outros,212198.0,96,LIVRE
2012-05-01,Residencial,0.0,0,LIVRE
2012-05-01,SHV,2143937,227,LIVRE
2012-06-01,CHV,20080627.774,71209750,CATIVO
2012-06-01,Comercial,5925021.713,5203936.0,CATIVO
2012-06-01,Industrial,5815347.433,561277.0,CATIVO
2012-06-01,Outros,5274402.962,4808688.0,CATIVO
2012-06-01,Residencial,9604889.498,60635849.0,CATIVO
2012-06-01,SHV,6539033.832,22734267,CATIVO
2012-06-01,CHV,7930200.513,2405,LIVRE
2012-06-01,Comercial,356678.0,632,LIVRE
2012-06-01,Industrial,9343480.513,1679,LIVRE
2012-06-01,Outros,208573.0,94,LIVRE
2012-06-01,Residencial,0.0,0,LIVRE
2012-06-01,SHV,1978531,236,LIVRE
2012-07-01,CHV,19393153.091,71349711,CATIVO
2012-07-01,Comercial,5667011.687,5212940.0,CATIVO
2012-07-01,Industrial,5695860.803,562540.0,CATIVO
2012-07-01,Outros,5189057.439,4818117.0,CATIVO
2012-07-01,Residencial,9274297.07,60756114.0,CATIVO
2012-07-01,SHV,6433073.908,22817501,CATIVO
2012-07-01,CHV,8014538.206,2526,LIVRE
2012-07-01,Comercial,366371.0,672,LIVRE
2012-07-01,Industrial,9518061.206,1758,LIVRE
2012-07-01,Outros,206488.0,96,LIVRE
2012-07-01,Residencial,0.0,0,LIVRE
2012-07-01,SHV,2076382,242,LIVRE
2012-08-01,CHV,20137516.877,71646990,CATIVO
2012-08-01,Comercial,5920231.935,5243303.0,CATIVO
2012-08-01,Industrial,5895434.576,564733.0,CATIVO
2012-08-01,Outros,5407825.211,4828111.0,CATIVO
2012-08-01,Residencial,9621636.852,61010843.0,CATIVO
2012-08-01,SHV,6707611.697,22974816,CATIVO
2012-08-01,CHV,8228000.94,2596,LIVRE
2012-08-01,Comercial,382925.0,703,LIVRE
2012-08-01,Industrial,9732412.94,1797,LIVRE
2012-08-01,Outros,219136.0,96,LIVRE
2012-08-01,Residencial,0.0,0,LIVRE
2012-08-01,SHV,2106473,253,LIVRE
2012-09-01,CHV,20705793.494,71793853,CATIVO
2012-09-01,Comercial,6108884.314,5252807.0,CATIVO
2012-09-01,Industrial,5896489.005,566415.0,CATIVO
2012-09-01,Outros,5614551.116,4821583.0,CATIVO
2012-09-01,Residencial,9748529.22,61153048.0,CATIVO
2012-09-01,SHV,6662660.161,23051256,CATIVO
2012-09-01,CHV,8211967.437,2680,LIVRE
2012-09-01,Comercial,393002.0,738,LIVRE
2012-09-01,Industrial,9676572.437,1843,LIVRE
2012-09-01,Outros,223668.0,99,LIVRE
2012-09-01,Residencial,0.0,0,LIVRE
2012-09-01,SHV,2081275,264,LIVRE
2012-10-01,CHV,20593924.226999998,72058081,CATIVO
2012-10-01,Comercial,6179712.391,5264063.0,CATIVO
2012-10-01,Industrial,5780081.671,568258.0,CATIVO
2012-10-01,Outros,5648030.487,4828575.0,CATIVO
2012-10-01,Residencial,9787981.066,61397185.0,CATIVO
2012-10-01,SHV,6801881.388,23129076,CATIVO
2012-10-01,CHV,8268610.395,2759,LIVRE
2012-10-01,Comercial,411792.0,763,LIVRE
2012-10-01,Industrial,9767662.015,1895,LIVRE
2012-10-01,Outros,220754.38,101,LIVRE
2012-10-01,Residencial,0.0,0,LIVRE
2012-10-01,SHV,2131598,279,LIVRE
2012-11-01,CHV,21498860.909,72219761,CATIVO
2012-11-01,Comercial,6603443.03,5265758.0,CATIVO
2012-11-01,Industrial,5833544.042,569140.0,CATIVO
2012-11-01,Outros,5655915.327,4832784.0,CATIVO
2012-11-01,Residencial,10239385.165,61552079.0,CATIVO
2012-11-01,SHV,6833426.655,23186597,CATIVO
2012-11-01,CHV,8239553.638,2846,LIVRE
2012-11-01,Comercial,447898.0,811,LIVRE
2012-11-01,Industrial,9636565.039,1935,LIVRE
2012-11-01,Outros,226833.599,100,LIVRE
2012-11-01,Residencial,0.0,0,LIVRE
2012-11-01,SHV,2071743,285,LIVRE
2012-12-01,CHV,21168490.961,72374444,CATIVO
2012-12-01,Comercial,6603300.374,5270029.0,CATIVO
2012-12-01,Industrial,5730106.255,570853.0,CATIVO
2012-12-01,Outros,5497657.054,4836334.0,CATIVO
2012-12-01,Residencial,10133212.302,61697228.0,CATIVO
2012-12-01,SHV,6795785.024,23255563,CATIVO
2012-12-01,CHV,7707474.455,2926,LIVRE
2012-12-01,Comercial,476265.0,861,LIVRE
2012-12-01,Industrial,9103734.745,1964,LIVRE
2012-12-01,Outros,220808.71,101,LIVRE
2012-12-01,Residencial,0.0,0,LIVRE
2012-12-01,SHV,2093334,289,LIVRE
2013-01-01,CHV,21408946,72563894,CATIVO
2013-01-01,Comercial,6686304.0,5282761.0,CATIVO
2013-01-01,Industrial,5073128.0,571441.0,CATIVO
2013-01-01,Outros,5641952.738,4855877.0,CATIVO
2013-01-01,Residencial,10924885.0,61853815.0,CATIVO
2013-01-01,SHV,6917323.738,23341719,CATIVO
2013-01-01,CHV,7926115.348,3098,LIVRE
2013-01-01,Comercial,516164.0,966,LIVRE
2013-01-01,Industrial,9320622.448,2058,LIVRE
2013-01-01,Outros,227982.0,74,LIVRE
2013-01-01,Residencial,0.0,0,LIVRE
2013-01-01,SHV,2138653.1,330,LIVRE
2013-02-01,CHV,21280507,72792917,CATIVO
2013-02-01,Comercial,6524253.0,5287586.0,CATIVO
2013-02-01,Industrial,5545585.0,572246.0,CATIVO
2013-02-01,Outros,5492650.72,4859499.0,CATIVO
2013-02-01,Residencial,10474529.0,62073586.0,CATIVO
2013-02-01,SHV,6756510.72,23409312,CATIVO
2013-02-01,CHV,8027291.582,3174,LIVRE
2013-02-01,Comercial,511155.0,1004,LIVRE
2013-02-01,Industrial,9268544.982,2096,LIVRE
2013-02-01,Outros,212749.0,74,LIVRE
2013-02-01,Residencial,0.0,0,LIVRE
2013-02-01,SHV,1965157.4,341,LIVRE
2013-03-01,CHV,21207822,72992954,CATIVO
2013-03-01,Comercial,6638468.0,5297520.0,CATIVO
2013-03-01,Industrial,5525106.0,573643.0,CATIVO
2013-03-01,Outros,5575016.551,4856592.0,CATIVO
2013-03-01,Residencial,10356996.0,62265199.0,CATIVO
2013-03-01,SHV,6887764.551,23465189,CATIVO
2013-03-01,CHV,8173210.872,3230,LIVRE
2013-03-01,Comercial,508113.0,1041,LIVRE
2013-03-01,Industrial,9648876.672,2114,LIVRE
2013-03-01,Outros,215567.0,75,LIVRE
2013-03-01,Residencial,0.0,0,LIVRE
2013-03-01,SHV,2199345.8,351,LIVRE
2013-04-01,CHV,20810682,73145381,CATIVO
2013-04-01,Comercial,6508478.0,5306010.0,CATIVO
2013-04-01,Industrial,5630920.0,574458.0,CATIVO
2013-04-01,Outros,5492553.428,4863986.0,CATIVO
2013-04-01,Residencial,10301585.0,62400927.0,CATIVO
2013-04-01,SHV,7122854.428,23541863,CATIVO
2013-04-01,CHV,8546280.885,3310,LIVRE
2013-04-01,Comercial,542310.0,1073,LIVRE
2013-04-01,Industrial,9981193.285,2162,LIVRE
2013-04-01,Outros,216497.0,75,LIVRE
2013-04-01,Residencial,0.0,0,LIVRE
2013-04-01,SHV,2193719.4,357,LIVRE
2013-05-01,CHV,20723068,73343259,CATIVO
2013-05-01,Comercial,6314498.0,5317773.0,CATIVO
2013-05-01,Industrial,5647381.0,575960.0,CATIVO
2013-05-01,Outros,5487554.566,4861606.0,CATIVO
2013-05-01,Residencial,10241914.0,62587920.0,CATIVO
2013-05-01,SHV,6968279.566,23606174,CATIVO
2013-05-01,CHV,8530833.396,3375,LIVRE
2013-05-01,Comercial,518413.0,1099,LIVRE
2013-05-01,Industrial,9948822.896,2201,LIVRE
2013-05-01,Outros,213118.0,75,LIVRE
2013-05-01,Residencial,0.0,0,LIVRE
2013-05-01,SHV,2149520.5,362,LIVRE
2013-06-01,CHV,20356566,73546259,CATIVO
2013-06-01,Comercial,6080536.0,5327982.0,CATIVO
2013-06-01,Industrial,5540397.0,576244.0,CATIVO
2013-06-01,Outros,5399729.008,4855816.0,CATIVO
2013-06-01,Residencial,10092191.0,62786217.0,CATIVO
2013-06-01,SHV,6756287.007999999,23675048,CATIVO
2013-06-01,CHV,8460081.096,3420,LIVRE
2013-06-01,Comercial,514138.0,1129,LIVRE
2013-06-01,Industrial,9811498.996,2216,LIVRE
2013-06-01,Outros,215046.0,75,LIVRE
2013-06-01,Residencial,0.0,0,LIVRE
2013-06-01,SHV,2080601.9,368,LIVRE
2013-07-01,CHV,20181738,73768216,CATIVO
2013-07-01,Comercial,5946465.0,5345356.0,CATIVO
2013-07-01,Industrial,5618262.0,577493.0,CATIVO
2013-07-01,Outros,5518192.027,4885065.0,CATIVO
2013-07-01,Residencial,10022335.0,62960302.0,CATIVO
2013-07-01,SHV,6923516.027,23737660,CATIVO
2013-07-01,CHV,8441740.853,3473,LIVRE
2013-07-01,Comercial,507173.0,1158,LIVRE
2013-07-01,Industrial,9898221.553,2239,LIVRE
2013-07-01,Outros,213295.0,76,LIVRE
2013-07-01,Residencial,0.0,0,LIVRE
2013-07-01,SHV,2176948.7,378,LIVRE
2013-08-01,CHV,20741350,73948357,CATIVO
2013-08-01,Comercial,6088123.0,5352224.0,CATIVO
2013-08-01,Industrial,5692639.0,578595.0,CATIVO
2013-08-01,Outros,5632505.262,4885458.0,CATIVO
2013-08-01,Residencial,10280497.0,63132080.0,CATIVO
2013-08-01,SHV,6952414.262,23810453,CATIVO
2013-08-01,CHV,8755035.217,3521,LIVRE
2013-08-01,Comercial,513357.0,1189,LIVRE
2013-08-01,Industrial,10219756.917,2256,LIVRE
2013-08-01,Outros,212480.0,76,LIVRE
2013-08-01,Residencial,0.0,0,LIVRE
2013-08-01,SHV,2190558.7,383,LIVRE
2013-09-01,CHV,20825776,74146410,CATIVO
2013-09-01,Comercial,6236795.0,5379719.0,CATIVO
2013-09-01,Industrial,5655201.0,579833.0,CATIVO
2013-09-01,Outros,5704425.164,4906996.0,CATIVO
2013-09-01,Residencial,10251165.0,63279862.0,CATIVO
2013-09-01,SHV,7021810.164,23898431,CATIVO
2013-09-01,CHV,8614112.576,3538,LIVRE
2013-09-01,Comercial,523526.0,1200,LIVRE
2013-09-01,Industrial,9964557.676,2261,LIVRE
2013-09-01,Outros,215106.0,77,LIVRE
2013-09-01,Residencial,0.0,0,LIVRE
2013-09-01,SHV,2089077.1,383,LIVRE
2013-10-01,CHV,21242100,74389112,CATIVO
2013-10-01,Comercial,6537412.0,5407719.0,CATIVO
2013-10-01,Industrial,5833202.0,581377.0,CATIVO
2013-10-01,Outros,5771883.377,4918041.0,CATIVO
2013-10-01,Residencial,10545296.0,63481975.0,CATIVO
2013-10-01,SHV,7445693.377,23973421,CATIVO
2013-10-01,CHV,8613466.35,3562,LIVRE
2013-10-01,Comercial,533823.0,1212,LIVRE
2013-10-01,Industrial,9976449.45,2270,LIVRE
2013-10-01,Outros,213894.0,80,LIVRE
2013-10-01,Residencial,0.0,0,LIVRE
2013-10-01,SHV,2110700.1,384,LIVRE
2013-11-01,CHV,21738624,74602187,CATIVO
2013-11-01,Comercial,6825560.0,5426199.0,CATIVO
2013-11-01,Industrial,5758041.0,582209.0,CATIVO
2013-11-01,Outros,5795425.54,4928188.0,CATIVO
2013-11-01,Residencial,10710888.0,63665591.0,CATIVO
2013-11-01,SHV,7351290.54,24046699,CATIVO
2013-11-01,CHV,8802281.898,3578,LIVRE
2013-11-01,Comercial,556599.0,1223,LIVRE
2013-11-01,Industrial,10077494.298,2274,LIVRE
2013-11-01,Outros,221431.0,81,LIVRE
2013-11-01,Residencial,0.0,0,LIVRE
2013-11-01,SHV,2053242.4,386,LIVRE
2013-12-01,CHV,21761485,74810612,CATIVO
2013-12-01,Comercial,7012399.0,5443411.0,CATIVO
2013-12-01,Industrial,5659677.0,582200.0,CATIVO
2013-12-01,Outros,5741045.244,4922671.0,CATIVO
2013-12-01,Residencial,10705681.0,63862330.0,CATIVO
2013-12-01,SHV,7357317.244,24122340,CATIVO
2013-12-01,CHV,8345757.106,3594,LIVRE
2013-12-01,Comercial,559818.0,1240,LIVRE
2013-12-01,Industrial,9688441.806,2273,LIVRE
2013-12-01,Outros,215996.0,81,LIVRE
2013-12-01,Residencial,0.0,0,LIVRE
2013-12-01,SHV,2118498.7,388,LIVRE
2014-01-01,CHV,22519124,75033221,CATIVO
2014-01-01,Comercial,7152194.0,5458169.0,CATIVO
2014-01-01,Industrial,4984978.0,582385.0,CATIVO
2014-01-01,Outros,5988784.0,4945356.0,CATIVO
2014-01-01,Residencial,11798319.0,64047311.0,CATIVO
2014-01-01,SHV,7405151,24229575,CATIVO
2014-01-01,CHV,8296119.922,3599,LIVRE
2014-01-01,Comercial,592858.0,1252,LIVRE
2014-01-01,Industrial,9577964.622,2291,LIVRE
2014-01-01,Outros,210818.0,56,LIVRE
2014-01-01,Residencial,0.0,0,LIVRE
2014-01-01,SHV,2085520.7,393,LIVRE
2014-02-01,CHV,24164448.3,75279282,CATIVO
2014-02-01,Comercial,7603298.0,5464375.0,CATIVO
2014-02-01,Industrial,5747055.0,582637.0,CATIVO
2014-02-01,Outros,6126263.3,4947711.0,CATIVO
2014-02-01,Residencial,11878858.0,64284559.0,CATIVO
2014-02-01,SHV,7191026,24305875,CATIVO
2014-02-01,CHV,8300798.174,3618,LIVRE
2014-02-01,Comercial,601036.0,1259,LIVRE
2014-02-01,Industrial,9383051.274,2302,LIVRE
2014-02-01,Outros,226626.0,57,LIVRE
2014-02-01,Residencial,0.0,0,LIVRE
2014-02-01,SHV,1909915.1,397,LIVRE
2014-03-01,CHV,22656841,75465222,CATIVO
2014-03-01,Comercial,7164640.0,5463155.0,CATIVO
2014-03-01,Industrial,5672224.0,581967.0,CATIVO
2014-03-01,Outros,5916099.0,4956913.0,CATIVO
2014-03-01,Residencial,11288501.0,64463187.0,CATIVO
2014-03-01,SHV,7384623,24393902,CATIVO
2014-03-01,CHV,8142595.741,3647,LIVRE
2014-03-01,Comercial,579579.0,1279,LIVRE
2014-03-01,Industrial,9437744.941,2311,LIVRE
2014-03-01,Outros,214237.0,57,LIVRE
2014-03-01,Residencial,0.0,0,LIVRE
2014-03-01,SHV,2088965.2,397,LIVRE
2014-04-01,CHV,21862416,75646732,CATIVO
2014-04-01,Comercial,6993319.0,5483204.0,CATIVO
2014-04-01,Industrial,5693009.0,581187.0,CATIVO
2014-04-01,Outros,5699717.0,4955919.0,CATIVO
2014-04-01,Residencial,10780340.0,64626422.0,CATIVO
2014-04-01,SHV,7303969,24460831,CATIVO
2014-04-01,CHV,8420785.969,3659,LIVRE
2014-04-01,Comercial,594446.0,1286,LIVRE
2014-04-01,Industrial,9589516.569,2316,LIVRE
2014-04-01,Outros,221878.0,57,LIVRE
2014-04-01,Residencial,0.0,0,LIVRE
2014-04-01,SHV,1985054.6,401,LIVRE
2014-05-01,CHV,21542628,75855132,CATIVO
2014-05-01,Comercial,6744760.0,5506353.0,CATIVO
2014-05-01,Industrial,5589920.0,581623.0,CATIVO
2014-05-01,Outros,5764551.0,4959707.0,CATIVO
2014-05-01,Residencial,10877148.0,64807449.0,CATIVO
2014-05-01,SHV,7433751,24539699,CATIVO
2014-05-01,CHV,8190324.402,3681,LIVRE
2014-05-01,Comercial,558811.0,1298,LIVRE
2014-05-01,Industrial,9381716.102,2326,LIVRE
2014-05-01,Outros,212501.0,57,LIVRE
2014-05-01,Residencial,0.0,0,LIVRE
2014-05-01,SHV,1962703.7,402,LIVRE
2014-06-01,CHV,20615034,76010808,CATIVO
2014-06-01,Comercial,6319256.0,5517385.0,CATIVO
2014-06-01,Industrial,5519335.0,581526.0,CATIVO
2014-06-01,Outros,5648517.0,4974096.0,CATIVO
2014-06-01,Residencial,10321869.0,64937801.0,CATIVO
2014-06-01,SHV,7193943,24606083,CATIVO
2014-06-01,CHV,8112835.057,3709,LIVRE
2014-06-01,Comercial,542869.0,1320,LIVRE
2014-06-01,Industrial,9193475.24,2332,LIVRE
2014-06-01,Outros,210544.0,57,LIVRE
2014-06-01,Residencial,0.0,0,LIVRE
2014-06-01,SHV,1834053.183,407,LIVRE
2014-07-01,CHV,20689645,76209960,CATIVO
2014-07-01,Comercial,6242496.0,5517801.0,CATIVO
2014-07-01,Industrial,5527690.0,580800.0,CATIVO
2014-07-01,Outros,5702705.0,4981660.0,CATIVO
2014-07-01,Residencial,10555858.0,65129699.0,CATIVO
2014-07-01,SHV,7339104,24691330,CATIVO
2014-07-01,CHV,7842337.843,3725,LIVRE
2014-07-01,Comercial,530077.0,1331,LIVRE
2014-07-01,Industrial,9057692.043,2337,LIVRE
2014-07-01,Outros,199640.0,57,LIVRE
2014-07-01,Residencial,0.0,0,LIVRE
2014-07-01,SHV,1945071.2,408,LIVRE
2014-08-01,CHV,21120018,76317468,CATIVO
2014-08-01,Comercial,6448404.0,5528750.0,CATIVO
2014-08-01,Industrial,5787910.0,580111.0,CATIVO
2014-08-01,Outros,5779873.0,4980242.0,CATIVO
2014-08-01,Residencial,10541572.0,65228365.0,CATIVO
2014-08-01,SHV,7437741,24769104,CATIVO
2014-08-01,CHV,8143437.86,3735,LIVRE
2014-08-01,Comercial,541043.0,1338,LIVRE
2014-08-01,Industrial,9381131.56,2340,LIVRE
2014-08-01,Outros,206527.0,57,LIVRE
2014-08-01,Residencial,0.0,0,LIVRE
2014-08-01,SHV,1985263.7,411,LIVRE
2014-09-01,CHV,21369134,76618822,CATIVO
2014-09-01,Comercial,6640075.0,5547427.0,CATIVO
2014-09-01,Industrial,5810748.0,580475.0,CATIVO
2014-09-01,Outros,5951924.0,5006776.0,CATIVO
2014-09-01,Residencial,10575615.0,65484144.0,CATIVO
2014-09-01,SHV,7609228,24847339,CATIVO
2014-09-01,CHV,7989357.284,3732,LIVRE
2014-09-01,Comercial,545968.0,1338,LIVRE
2014-09-01,Industrial,9197444.084,2337,LIVRE
2014-09-01,Outros,206520.0,57,LIVRE
2014-09-01,Residencial,0.0,0,LIVRE
2014-09-01,SHV,1960574.8,410,LIVRE
2014-10-01,CHV,22469801,76773902,CATIVO
2014-10-01,Comercial,7048409.0,5552486.0,CATIVO
2014-10-01,Industrial,5863134.0,579170.0,CATIVO
2014-10-01,Outros,6206493.0,5012211.0,CATIVO
2014-10-01,Residencial,11140609.0,65630035.0,CATIVO
2014-10-01,SHV,7788844,24925344,CATIVO
2014-10-01,CHV,7894817.291,3738,LIVRE
2014-10-01,Comercial,566883.0,1346,LIVRE
2014-10-01,Industrial,9097854.291,2334,LIVRE
2014-10-01,Outros,208699.59,58,LIVRE
2014-10-01,Residencial,0.0,0,LIVRE
2014-10-01,SHV,1978619.59,412,LIVRE
2014-11-01,CHV,23039911,76878951,CATIVO
2014-11-01,Comercial,7383843.0,5555938.0,CATIVO
2014-11-01,Industrial,5899614.0,572267.0,CATIVO
