,CONSUMO_CATIVO_CHV,CONSUMO_CATIVO_SHV,CONSUMIDORES_CATIVO_CHV,CONSUMIDORES_CATIVO_SHV,CONSUMO_CATIVO_Residencial,CONSUMO_CATIVO_Industrial,CONSUMO_CATIVO_Comercial,CONSUMO_CATIVO_Outros,CONSUMIDORES_CATIVO_Residencial,CONSUMIDORES_CATIVO_Industrial,CONSUMIDORES_CATIVO_Comercial,CONSUMIDORES_CATIVO_Outros,CONSUMO_LIVRE_CHV,CONSUMO_LIVRE_SHV,CONSUMIDORES_LIVRE_CHV,CONSUMIDORES_LIVRE_SHV,CONSUMO_LIVRE_Residencial,CONSUMO_LIVRE_Industrial,CONSUMO_LIVRE_Comercial,CONSUMO_LIVRE_Outros,CONSUMIDORES_LIVRE_Residencial,CONSUMIDORES_LIVRE_Industrial,CONSUMIDORES_LIVRE_Comercial,CONSUMIDORES_LIVRE_Outros
2004-01-31,18120257.588,5886826.134,53331275.0,15379129.0,6780680.373,9066706.879,4220228.79,3939467.68,45430039.0,506577.0,4238307.0,3156352.0,2826557.2909999997,144720.45,195,16,0.0,2942144.434,24608.124,4525.183,0.0,177.0,17.0,1.0
2004-02-29,18128738.786000002,5504350.164999999,53560192.595,15484829.595,6429337.18,9305783.558,4123008.329,3774959.884,45630099.0,505805.135,4245586.0,3178702.46,2732214.9439999997,142965.4,215,18,0.0,2835632.715,24266.51,15281.119,0.0,192.0,20.0,3.0
2004-03-31,18429490.582,5780388.120999999,53751078.078999996,15524473.0,6600338.007,9577173.802,4178482.674,3853884.22,45874005.0,506382.493,4252172.503,3118518.083,2907926.859,166531.61,251,17,0.0,3031239.245,25380.142,17839.082,0.0,216.0,21.0,14.0
2004-04-30,18918154.514999997,5893731.683,53934062.0,15650207.0,6809006.361,9695977.56,4420409.297,3886492.98,46044908.0,506583.0,4261081.0,3121490.0,3067165.279,167129.84600000002,256,17,0.0,3191312.553,26665.397,16317.175,0.0,230.0,24.0,2.0
2004-05-31,18037960.067,5870398.305000001,53841309.0,15541481.0,6477341.432,9539948.329,4074520.282,3816548.329,45965740.0,504642.0,4244656.0,3126271.0,3157482.9680000003,182315.413,277,19,0.0,3292763.612,31199.903,15834.866,0.0,244.0,31.0,2.0
2004-06-30,17764778.194,5323416.1219999995,53973855.0,15580535.0,6291091.533,9159914.93,3807916.881,3829270.972,46078802.0,505236.0,4253483.0,3136334.0,3267499.072,727267.5559999999,308,21,0.0,3947720.332,32083.55,14962.746,0.0,271.0,35.0,2.0
2004-07-31,17867068.94,4779953.943,54097775.0,15602028.0,6292471.042,8654157.049,3856244.627,3844150.165,46185866.0,504296.0,4260038.0,3147575.0,3437759.37,1261222.695,314,24,0.0,4652650.262,30989.54,15342.263,0.0,278.0,34.0,2.0
2004-08-31,17958670.429,4888812.977,54323121.0,15750600.0,6304477.069,8839850.942,3835079.799,3868075.596,46379790.0,504477.0,4274715.0,3164139.0,3529777.009,1279597.523,328,24,0.0,4752490.105,32187.742,24696.685,0.0,292.0,33.0,3.0
2004-09-30,18460331.057,5015909.626,54403926.0,15750999.0,6604390.033,8742969.351,4085830.474,4043050.825,46444030.0,506131.0,4276973.0,3176792.0,3564979.5509999995,1241277.249,358,24,0.0,4717845.673,35490.856,52920.271,0.0,300.0,38.0,20.0
2004-10-31,18420574.665000003,5068034.905,54797451.0,15832327.0,6606513.86,8600233.784,4151351.831,4130510.095,46807640.0,507849.0,4288772.0,3193190.0,3707245.098999999,1314012.597,368,27,0.0,4934498.606,36637.875,50121.215,0.0,322.0,38.0,8.0
2004-11-30,18240833.382,5160150.005,54701420.0,15910812.0,6631190.163,8580400.557,4188595.5,4000797.167,46749980.0,510489.0,4238483.0,3202468.0,3694394.1170000006,1267953.1039999998,364,29,0.0,4875369.189,36580.032,50398.0,0.0,318.0,38.0,8.0
2004-12-31,18300305.567999996,5217571.24,54842923.0,15949751.0,6643371.195,8435115.199,4362831.602,4076558.812,46848803.0,504463.0,4279093.0,3210564.0,3750669.896,1293558.9600000002,368,30,0.0,4956768.347,37304.851,50155.658,0.0,320.0,39.0,9.0
2005-01-31,17453740.787,5144139.544,55370816.0,16051910.0,7118537.783,6978771.254,4445266.061,4055305.233,47310842.0,506179.0,4316767.0,3237028.0,4458981.849,1318574.8479999998,519,51,0.0,5671981.754,47277.828,58297.115,0.0,470.0,39.0,10.0
2005-02-28,16890043.625,4890607.832,55436106.0,16067675.0,6758333.1,6807912.429,4318517.887,3895888.041,47370980.0,504927.0,4315200.0,3244999.0,4852411.557,1254554.649,551,53,0.0,5938627.428,47088.201,121250.577,0.0,492.0,40.0,19.0
2005-03-31,17271277.969,5016494.028,55625822.0,16141413.0,6865215.603,6954888.987,4506507.532,3961159.875,47537195.0,505373.0,4321625.0,3261629.0,4924892.290999999,1345305.1029999994,550,37,0.0,6110372.372,46012.375,113812.647,0.0,489.0,41.0,20.0
2005-04-30,17783539.855,5014137.16,55735754.0,16184284.0,7131738.269,7010917.183,4638131.991,4016889.572,47628550.0,505525.0,4326185.0,3275494.0,5236185.0430000005,1313164.753,576,39,0.0,6363071.616,48947.76,137330.42,0.0,511.0,41.0,24.0
2005-05-31,16897869.042,5019106.18,55764322.307,16196098.307,6718147.337,6910322.838,4329877.093,3958627.954,47646178.182,505951.01,4325466.147,3286726.968,5156272.204000002,1408902.9899999998,603,49,0.0,6381996.807,47726.628,135451.759,0.0,535.0,44.0,24.0
2005-06-30,16930252.044,4900840.6389999995,56018609.307,16281793.307,6776657.851,6838595.674,4247401.865,3968437.293,47859338.182,506790.01,4341518.147,3310962.968,5122795.14,1366661.91,616,48,0.0,6304452.851,46876.804,138127.395,0.0,548.0,44.0,24.0
2005-07-31,16599987.171000002,4934586.566000001,56161280.307,16352862.307,6644820.476,6845900.544,4099567.377,3944285.34,47974144.182,507337.01,4346912.147,3332886.968,5359633.6620000005,1428109.4469999997,648,47,0.0,6584545.427,47689.416,155508.266,0.0,560.0,52.0,36.0
2005-08-31,16637333.857,5010556.316,56322008.0,16418439.0,6704784.133,6851044.331,4092191.332,3999870.377,48113779.0,507951.0,4348574.0,3351704.0,5661912.999999999,1455199.5,677,64,0.0,6903680.985,49894.184,163537.331,0.0,587.0,53.0,37.0
2005-09-30,17094366.739,5089419.476,56462947.460999995,16469597.461,6949354.55,6771327.983,4308502.066,4154601.616,48231324.215,508270.013,4349013.226,3374340.007,5724819.315999999,1426522.0100000002,699,68,0.0,6929254.632,52731.387,169355.307,0.0,604.0,57.0,38.0
2005-10-31,16928627.408,5165908.825,56628029.460999995,16537515.461,6917987.523,6669050.415,4356878.554,4150619.741,48364511.215,508507.013,4355807.226,3399204.007,5570967.307999999,1479808.55,684,70,0.0,6843317.809,55265.508,152192.541,0.0,588.0,60.0,36.0
2005-11-30,16891975.333000004,5255963.404999999,56766920.53,16599711.53,6976440.905,6538550.565,4475715.661,4157231.607,48477738.25,508831.012,4360538.258,3419813.01,5688563.674000001,1451113.998,707,73,0.0,6906713.028,61151.01,171813.634,0.0,607.0,62.0,38.0
2005-12-31,16968106.975999996,5269324.857,56941976.576,16677441.576,7077729.55,6504027.256,4599352.936,4056322.091,48620918.303,510047.011,4368071.202,3442940.06,5757306.527,1510407.2550000001,714,74,0.0,7045826.677,63115.768,158771.337,0.0,611.0,64.0,39.0
2006-01-31,16477583.34,5059562.830999999,57180385.474,16756446.474,7167631.952,5747975.305,4567635.517,4053903.397,48832682.257,509412.012,4371705.199,3466586.006,5762213.334,1581550.753,832,78,0.0,7103425.307,75359.756,164979.024,0.0,722.0,71.0,39.0
2006-02-28,17233968.561,4915160.659,57318674.46,16827487.46,7131815.538,6055942.188,4745343.963,4216027.531,48949655.202,509327.006,4374271.187,3485421.065,5799124.786999999,1435232.2059999998,824,78,0.0,6988389.094,80325.771,165642.128,0.0,708.0,77.0,39.0
2006-03-31,17405709.221,5095133.65,57504933.0,16904415.0,7408516.681,6167308.031,4793045.116,4131973.043,49142423.0,508724.0,4348574.0,3505212.0,5831101.103999999,1621947.9100000001,838,81,0.0,7215018.887,82025.387,156004.74,0.0,722.0,77.0,39.0
2006-04-30,17171681.663,4981711.513,57609801.0,16969396.0,7229825.818,6101496.399,4747896.608,4074174.351,49223956.0,508500.0,4352712.0,3524633.0,6078033.263,1608280.2440000004,868,84,0.0,7430311.109,85797.294,170205.104,0.0,751.0,78.0,39.0
2006-05-31,16365056.454,4926788.88,57789205.0,17035942.0,6933355.613,5969041.151,4334890.944,4054557.626,49381893.0,509025.0,4352090.0,3546197.0,6054723.261,1621001.799,880,83,0.0,7437712.773,83717.85,154294.437,0.0,761.0,81.0,38.0
2006-06-30,16349376.561999999,4920880.916,57924467.0,17106459.0,6963614.779,6046362.36,4225565.464,4034714.875,49488764.0,509097.0,4365959.0,3560647.0,6179427.713,1610560.1090000002,908,87,0.0,7522304.069,94024.798,173658.955,0.0,787.0,82.0,39.0
2006-07-31,16205713.979,4913812.926,58065641.0,17159693.0,6892915.368,6005044.671,4134153.603,4087413.263,49619532.0,510799.0,4365118.0,3570192.0,6293205.795000001,1659276.457,908,88,0.0,7691506.424,96360.988,164614.84,0.0,784.0,85.0,39.0
2006-08-31,16555909.938,5108219.625,58259189.0,17229002.0,6939971.547,6212500.404,4309463.21,4202194.402,49775917.0,509605.0,4373746.0,3599921.0,6538983.279999999,1683122.858,928,88,0.0,7951539.859,98762.253,171804.026,0.0,803.0,86.0,39.0
2006-09-30,16766303.194,5196315.4,58452658.0,17314052.0,7128370.581,6116687.084,4410721.599,4306839.33,49930638.0,509961.0,4382204.0,3629855.0,6341906.427999998,1640952.0430000003,939,89,0.0,7708795.131,101292.18,172771.16,0.0,813.0,87.0,39.0
2006-10-31,16691015.404000001,5336897.364,58578095.0,17389166.0,7182235.971,6149382.454,4480740.602,4215553.741,49993268.0,513017.0,4415790.0,3656020.0,6361145.411,1704562.893,955,89,0.0,7803233.941,101050.249,161424.114,0.0,827.0,89.0,39.0
2006-11-30,17061196.673,5349948.366,58895952.0,17466552.0,7438708.379,6119667.055,4662415.105,4190354.5,50264291.0,513943.0,4426149.0,3691569.0,6486676.38,1654356.4640000002,961,90,0.0,7870171.144,105814.073,165047.627,0.0,827.0,95.0,39.0
2006-12-31,17217019.231000002,5311280.318,58978724.0,17554135.0,7366884.598,6079725.329,4834364.402,4247325.22,50318859.0,514787.0,4430909.0,3714169.0,6289880.109,1675798.978,975,95,0.0,7686837.845,117976.693,160864.549,0.0,832.0,104.0,39.0
2007-01-31,17095007.0,5330791.0,59087811.0,17533428.0,7710353.0,5601371.0,4825523.0,4288551.0,50411787.0,513717.0,4416810.0,3745497.0,6586161.0,1687745.0,970,100,0.0,7990750.0,116057.0,167099.0,0.0,825.0,106.0,39.0
2007-02-28,17232541.0,5112301.0,59354619.0,17754706.0,7392941.0,5983386.0,4809237.0,4159278.0,50616909.0,515950.0,4451294.0,3770466.0,6455990.0,1523837.0,991,101,0.0,7700248.0,114706.0,164873.0,0.0,837.0,114.0,40.0
2007-03-31,17761362.0,5106370.0,59561486.0,17854372.0,7594317.0,6110682.0,4981067.0,4181666.0,50794759.0,517002.0,4463101.0,3786624.0,6745554.0,1699614.0,1008,101,0.0,8165816.0,118403.0,160949.0,0.0,851.0,117.0,40.0
2007-04-30,18235232.0,5275992.0,59555275.0,17773326.0,7728826.0,6298314.0,5155623.0,4328461.0,50809168.0,515303.0,4443663.0,3787141.0,6844698.0,1674822.0,1022,105,0.0,8212809.0,131718.0,174993.0,0.0,861.0,121.0,40.0
2007-05-31,17437899.0,5302378.0,59748280.0,17856812.0,7491488.0,6202432.0,4745510.0,4300847.0,50968860.0,515456.0,4454119.0,3809845.0,6922849.0,1719791.0,1048,105,0.0,8355324.0,118608.0,168708.0,0.0,886.0,122.0,40.0
2007-06-30,16859100.0,5307580.0,59931782.0,17933404.0,7204161.0,6291358.0,4450888.0,4220273.0,51120945.0,516307.0,4463096.0,3831434.0,6928761.0,1671319.0,1103,105,0.0,8290954.0,136252.0,172874.0,0.0,900.0,162.0,41.0
2007-07-31,16524070.0,5284790.0,60058994.0,18010699.0,7071277.0,6179612.0,4353510.0,4204461.0,51216986.0,517260.0,4470386.0,3854362.0,6932591.0,1759888.0,1119,106,0.0,8389591.0,133378.0,169510.0,0.0,918.0,157.0,44.0
2007-08-31,16917071.0,5388495.0,60295467.0,18092793.0,7344516.0,6269518.0,4407561.0,4283971.0,51420926.0,518336.0,4479755.0,3876450.0,7100402.0,1775165.0,1126,106,0.0,8590485.0,112664.0,172418.0,0.0,931.0,154.0,41.0
2007-09-30,17532504.0,5354605.0,60452089.0,18173697.0,7449312.0,6339584.0,4642086.0,4456127.0,51518818.0,519630.0,4487038.0,3926603.0,7090601.0,1758026.0,1136,108,0.0,8526694.0,145097.0,176836.0,0.0,940.0,155.0,41.0
2007-10-31,17586358.0,5649210.0,60704431.0,18278147.0,7511776.0,6361198.0,4742935.0,4619659.0,51736528.0,522678.0,4504550.0,3940675.0,7101858.0,1798309.0,1123,106,0.0,8590881.0,138877.0,170409.0,0.0,932.0,150.0,41.0
2007-11-30,17961397.0,5747929.0,60877777.0,18353428.0,7768281.0,6402820.0,4958240.0,4579985.0,51878451.0,523469.0,4519124.0,3956733.0,7194797.0,1750368.0,1139,108,0.0,8622324.0,147401.0,175440.0,0.0,939.0,158.0,42.0
2007-12-31,17710605.0,5728918.0,61081716.0,18440553.0,7618124.0,6350357.0,5009245.0,4461797.0,52057455.0,524589.0,4528687.0,3970985.0,7056524.0,1808879.0,1130,106,0.0,8542266.0,152417.0,170720.0,0.0,933.0,156.0,41.0
2008-01-31,17837099.0,5799795.234999999,61345496.0,18526334.0,8134240.673,5906222.408,5073996.846,4522434.308,52285499.0,527073.0,4559039.0,3973885.0,6623138.0,1595914.0,1168,87,0.0,7887126.0,153525.0,178401.0,0.0,956.0,152.0,60.0
2008-02-29,18361596.0,5600020.653,61788438.0,18615120.0,7958717.008,6522654.442,5041960.48,4438284.723,52669169.0,530333.0,4595055.0,3993881.0,6248279.0,1521045.0,1146,83,0.0,7443966.0,148044.0,177314.0,0.0,934.0,153.0,59.0
2008-03-31,18021924.0,5653588.812,62048274.0,18692432.0,7693600.865,6532501.989,5094734.135,4354675.823,52916044.0,533513.0,4606847.0,3991870.0,6830379.0,1612823.0,1148,81,0.0,8122056.0,147522.0,173624.0,0.0,933.0,156.0,59.0
2008-04-30,18136213.0,5563009.284,62178712.0,18764617.0,7754681.104,6600691.645,5056655.057,4287194.478,53037415.0,534883.0,4612506.0,3993908.0,6660923.0,1592511.0,1155,82,0.0,7924357.0,149447.0,179630.0,0.0,941.0,155.0,59.0
2008-05-31,18204585.0,5690109.365,62340126.0,18829207.0,7933880.683,6708795.051,4945200.796,4306817.835,53197046.0,534626.0,4627675.0,3980779.0,6725437.0,1679832.0,1163,85,0.0,8082628.0,145316.0,177325.0,0.0,943.0,161.0,59.0
2008-06-30,17743134.0,5562397.811,62206021.0,18878260.0,7621230.414,6657508.024,4692351.199,4334442.174,53058089.0,530902.0,4602486.0,4014544.0,6777876.0,1659580.0,1165,86,0.0,8123012.0,136840.0,177604.0,0.0,948.0,158.0,59.0
2008-07-31,17874162.0,5700363.043,62389390.0,18953581.0,7653505.215,6889225.378,4653819.74,4377974.71,53202195.0,531567.0,4616386.0,4039242.0,6943454.0,1632111.0,1165,85,0.0,8265044.0,136759.0,173762.0,0.0,945.0,161.0,59.0
2008-08-31,18535081.0,5832228.636,62596769.0,19030644.0,7880631.602,7087235.963,4840684.672,4558757.399,53414111.0,524679.0,4612374.0,4045605.0,7011410.0,1634455.0,1162,86,0.0,8324554.0,143378.0,177933.0,0.0,939.0,165.0,58.0
2008-09-30,18553167.0,6008542.691,62801341.0,19113656.0,7815707.904,7096965.195,4961563.982,4687472.61,53648913.0,524456.0,4630915.0,3997057.0,6836719.0,1565380.0,1154,81,0.0,8083109.0,142856.0,176134.0,0.0,930.0,166.0,58.0
2008-10-31,18953476.0,6183869.377,63036950.0,19190578.0,8119784.796,7173045.336,5112907.142,4731608.103,53862496.0,525971.0,4636308.0,4012175.0,6884075.0,1651241.0,1153,83,0.0,8213140.0,147806.0,174370.0,0.0,930.0,165.0,58.0
2008-11-30,19134262.0,6108039.533,63082334.0,19267926.0,8237719.125,6929263.085,5353652.593,4721666.73,53902747.0,526302.0,4635413.0,4017872.0,6608612.0,1561263.0,1153,80,0.0,7843785.0,147843.0,178247.0,0.0,932.0,163.0,58.0
2008-12-31,18175448.0,5977954.45,63366101.0,19390642.0,7942689.348,6335227.88,5235566.721,4639918.501,54156879.0,528041.0,4634625.0,4046556.0,5815673.0,1590203.0,1140,80,0.0,7081945.0,150471.0,173460.0,0.0,916.0,166.0,58.0
2009-01-31,18001058.2,5831715.0,63514515.0,19454558.0,8604549.0,5425558.0,5210266.0,4592400.2,54258623.0,527111.0,4663786.0,4064995.0,5343359.6,1490529.0,1148,75,0.0,6498361.6,157481.0,178046.0,0.0,919.0,171.0,58.0
2009-02-28,18284481.01,5593795.0,63489402.0,19497408.0,8149451.0,6050193.0,5288222.0,4390410.01,54269879.0,524536.0,4667688.0,4027299.0,5307814.7,1309052.0,1197,74,0.0,6287149.7,154295.0,175422.0,0.0,929.0,210.0,58.0
2009-03-31,19088815.01,5819892.0,64007678.0,19615416.0,8489683.0,6315383.0,5541801.0,4561840.01,54630946.0,528746.0,4710462.0,4137524.0,5615441.5,1453601.0,1138,74,0.0,6734099.5,156526.0,178417.0,0.0,905.0,175.0,58.0
2009-04-30,19022143.5,5817373.0,64072400.0,19671701.0,8472103.0,6345815.0,5527885.0,4493713.5,54711872.0,529127.0,4721739.0,4109662.0,5793775.3,1409501.0,1132,74,0.0,6853781.3,157675.0,191820.0,0.0,904.0,170.0,58.0
2009-05-31,18144786.3,5646920.0,64188620.0,19726146.0,8188290.0,6160979.0,5092605.0,4349832.3,54814253.0,528708.0,4725694.0,4119965.0,5687301.6,1466445.0,1148,74,0.0,6815401.6,154912.0,183433.0,0.0,908.0,182.0,58.0
2009-06-30,17873024.45,5647376.0,64309815.0,19835353.0,7909210.0,6351429.0,4884543.0,4375218.45,54931592.0,529911.0,4732385.0,4115927.0,5725826.5,1468859.0,1139,73,0.0,6865361.5,146893.0,182431.0,0.0,905.0,176.0,58.0
2009-07-31,18059618.23,5753466.0,64623574.0,19901064.0,8104995.0,6422534.0,4856250.0,4429305.23,55159860.0,531667.0,4747510.0,4184537.0,5984320.0,1527671.0,1134,74,0.0,7188239.0,140593.0,183159.0,0.0,903.0,173.0,58.0
2009-08-31,18479906.5,5980050.0,64688751.0,19999980.0,8402964.0,6592489.0,4980653.0,4483850.5,55237523.0,531672.0,4746728.0,4172828.0,6206132.1,1596117.0,1142,74,0.0,7468962.1,148431.0,184856.0,0.0,908.0,176.0,58.0
2009-09-30,18710781.71,6119566.0,64906206.0,20134481.0,8416801.0,6676360.0,5152330.0,4584856.71,55442504.0,534164.0,4760516.0,4169022.0,6335105.1,1551213.0,1147,75,0.0,7550966.1,151692.0,183660.0,0.0,913.0,176.0,58.0
2009-10-31,19047676.74,6325379.0,65147298.0,20183090.0,8525741.0,6839879.0,5337779.0,4669656.74,55597776.0,535003.0,4772412.0,4242107.0,6456259.4,1590218.0,1157,76,0.0,7711871.4,155398.0,179208.0,0.0,922.0,177.0,58.0
2009-11-30,19307240.6,6348799.0,65288735.0,20320745.0,8635752.0,6802325.0,5601916.0,4616046.6,55735510.0,536166.0,4782761.0,4234298.0,6471338.600000001,1489442.0,1164,77,0.0,7612878.6,161840.0,186062.0,0.0,929.0,177.0,58.0
2009-12-31,19812343.6,6578312.0,65527345.0,20413801.0,8876631.0,6852869.0,5923502.0,4737653.6,55949403.0,535647.0,4794306.0,4247989.0,6221067.100000001,1511472.0,1199,79,0.0,7375776.1,171074.0,185689.0,0.0,961.0,180.0,58.0
2010-01-31,19364438.723,6126443.106000001,65741576.0,20505444.0,9235076.0,5910982.0,5666554.0,4678269.829,56111732.0,538345.0,4804222.0,4287277.0,6190730.884,1678848.0,1192,85,0.0,7513565.292,184097.592,171916.0,0.0,926.0,226.0,40.0
2010-02-28,19704751.0,5995354.748,65828691.0,20578436.0,8912339.0,6404362.0,5695536.0,4687868.748,56224639.0,533745.0,4794597.0,4275710.0,6458765.0,1570887.0,1247,86,0.0,7673158.0,189593.0,166901.0,0.0,969.0,235.0,43.0
2010-03-31,20197032.0,6512147.82,66226631.0,20706752.0,9152747.0,6713914.0,5969775.0,4872743.82,56540077.0,542867.0,4818674.0,4325013.0,6693566.0,1714136.0,1269,90,0.0,8051965.0,192654.0,163083.0,0.0,987.0,241.0,41.0
2010-04-30,20036780.0,6385606.491,66306118.0,20796536.0,9150250.0,6703263.0,5803401.0,4765472.491,56638313.0,541273.0,4821281.0,4305251.0,6959025.0,1644449.0,1300,98,0.0,8217823.0,206246.0,179405.0,0.0,1008.0,251.0,41.0
2010-05-31,19089437.0,6422839.0,66473362.0,20880791.0,8708999.0,6619981.0,5448626.0,4734670.0,56795348.0,541445.0,4830847.0,4305722.0,7072469.0,1712233.0,1348,99,0.0,8405194.0,209221.0,170287.0,0.0,1033.0,274.0,41.0
2010-06-30,18880647.0,6434562.0,66640531.0,20961811.0,8675796.0,6704290.0,5214110.0,4721013.0,56934054.0,543424.0,4837685.0,4325368.0,7184848.0,1669402.0,1398,101,0.0,8475272.0,205951.0,173027.0,0.0,1068.0,289.0,41.0
2010-07-31,18484253.0,6319626.0,66861914.0,21051987.0,8447539.0,6631668.0,5021155.0,4703517.0,57126999.0,543750.0,4849815.0,4341350.0,7325026.0,1720444.0,1440,101,0.0,8671695.0,202513.0,171262.0,0.0,1101.0,298.0,41.0
2010-08-31,19264961.0,6311091.229,67100529.0,21134434.0,8812297.0,6711969.0,5235680.0,4816106.229,57343690.0,545311.0,4855855.0,4355673.0,7386702.0,1750640.0,1472,105,0.0,8744416.0,215552.0,177374.0,0.0,1122.0,309.0,41.0
2010-09-30,19607558.504,6451393.511,67276859.0,21199120.0,8903996.0,6677111.0,5441691.0,5036154.015,57496824.0,546958.0,4868231.0,4364846.0,7398507.0,1724812.0,1520,105,0.0,8728135.0,216153.0,179031.0,0.0,1161.0,317.0,42.0
2010-10-31,19291173.461999997,6664408.527,67393297.0,21330858.0,8951048.0,6601775.0,5485843.0,4916915.989,57565336.0,546398.0,4867754.0,4413809.0,7448810.0,1784533.0,1552,109,0.0,8832316.0,226863.0,174164.0,0.0,1182.0,328.0,42.0
2010-11-30,19227614.687,6668130.572,67782320.0,21411394.0,8962739.0,6549520.0,5597543.0,4785943.259,57900214.0,553561.0,4890387.0,4438158.0,7451874.0,1730362.0,1591,112,0.0,8767119.0,235766.0,179351.0,0.0,1213.0,335.0,43.0
2010-12-31,20230332.689,6682297.712,67905461.0,21483549.0,9301844.0,6561406.0,6050027.0,4999353.401,58006079.0,552357.0,4901563.0,4445462.0,7299796.0,1744013.0,1635,118,0.0,8607408.0,255446.0,180955.0,0.0,1235.0,357.0,43.0
2011-01-31,20256562.0,6491560.262,68118259.0,21585219.0,9810199.0,5820166.0,5973294.0,5144463.262,58183991.0,552843.0,4918807.0,4462618.0,7412827.0,1712795.0,1702,123,0.0,8647020.0,276773.0,201829.0,0.0,1263.0,378.0,61.0
2011-02-28,20658533.0,5991258.658,68327606.0,21665199.0,9405182.0,6151944.0,6064302.0,5028363.658,58388142.0,553372.0,4933030.0,4453062.0,7220463.0,1574662.0,1722,128,0.0,8334756.0,266652.0,193717.0,0.0,1276.0,385.0,61.0
2011-03-31,20672291.0,6441073.052,68485687.0,21743288.0,9507847.0,6407620.0,6109232.0,5088665.052,58499774.0,554506.0,4963033.0,4468374.0,7415635.0,1821691.0,1746,132,0.0,8780725.0,264096.0,192505.0,0.0,1297.0,386.0,63.0
2011-04-30,20307470.0,6414848.049000001,68673224.0,21817220.0,9236686.0,6474812.0,6030282.0,4980538.049,58641852.0,555755.0,4999885.0,4475732.0,7555631.0,1770369.0,1754,135,0.0,8859696.0,267456.0,198848.0,0.0,1300.0,391.0,63.0
2011-05-31,19849354.0,6341537.385,68981940.0,21893263.0,9137821.0,6331105.0,5744384.0,4977581.385,58909272.0,559358.0,5023867.0,4489443.0,7554429.0,1820667.0,1782,138,0.0,8923475.0,257663.0,193958.0,0.0,1315.0,404.0,63.0
2011-06-30,19443129.0,6345900.72,69083738.0,21978373.0,8867816.0,6465955.0,5463774.0,4991484.72,58983656.0,560765.0,5046023.0,4493294.0,7583798.0,1786746.0,1808,140,0.0,8921102.0,254900.0,194542.0,0.0,1330.0,415.0,63.0
2011-07-31,19531542.0,6440000.6219999995,69387939.0,22059220.0,9128445.0,6425079.0,5407638.0,5010380.622,59247444.0,560171.0,5063556.0,4516768.0,7597613.0,1848137.0,1823,142,0.0,9010595.0,246638.0,188517.0,0.0,1342.0,418.0,63.0
2011-08-31,20011207.0,6632065.841,69571616.0,22127031.0,9201316.0,6640189.0,5615440.0,5186327.841,59417081.0,553528.0,5069106.0,4531901.0,7824765.0,1867775.0,1859,145,0.0,9212977.0,263782.0,215781.0,0.0,1367.0,428.0,64.0
2011-09-30,20631763.0,6719925.336,69718498.0,22178587.0,9523959.0,6601833.0,5848895.0,5377001.336,59528802.0,552147.0,5079469.0,4558080.0,7820953.0,1792548.0,1891,151,0.0,9129567.0,264207.0,219727.0,0.0,1386.0,441.0,64.0
2011-10-31,20254806.0,6809603.382999999,69871857.0,22228796.0,9364967.0,6479432.0,5884431.0,5335579.383,59597119.0,554961.0,5080466.0,4639311.0,7796646.0,1882715.0,1944,154,0.0,9191186.0,272047.0,216128.0,0.0,1425.0,455.0,64.0
2011-11-30,20043308.0,6717929.766,70100035.0,22336063.0,9303323.0,6381946.0,5920895.0,5155073.766,59743665.0,556296.0,5098077.0,4701997.0,7818148.0,1789004.0,1965,155,0.0,9102314.0,286798.0,218040.0,0.0,1428.0,472.0,65.0
2011-12-31,20468414.0,6877686.783,70320964.0,22392344.0,9483105.0,6397956.0,6201549.0,5263490.783,59907083.0,556282.0,5119713.0,4737886.0,7613405.0,1782443.0,1983,156,0.0,8884098.0,296395.0,215355.0,0.0,1441.0,475.0,67.0
2012-01-31,20024555.732,6628684.082,70504711.0,22462854.0,9800235.553,5459242.355,6146055.318,5247706.588,60055340.0,556844.0,5130759.0,4761768.0,7613878.471,2038049.01,2092,201,0.0,9107782.481,320222.0,223923.0,0.0,1490.0,506.0,96.0
2012-02-29,20867044.934,6375173.547,70638070.0,22509081.0,9704924.77,5951732.25,6287304.752,5298256.709,60183237.0,557151.0,5136010.0,4761672.0,7688815.55,1957034.0,2143,203,0.0,9107660.55,320836.0,217353.0,0.0,1525.0,523.0,95.0
2012-03-31,21846898.022,6719770.429,70846097.0,22559411.0,10270603.424,6070777.973,6695613.529,5529673.525,60361583.0,558866.0,5152622.0,4773026.0,7941264.2870000005,2127641.0,2205,215,0.0,9507980.287,341214.0,219711.0,0.0,1567.0,543.0,95.0
2012-04-30,21323645.371,6570851.777,70974472.0,22615313.0,9928135.465,6002940.729,6505923.3,5457497.654,60457849.0,558828.0,5168518.0,4789277.0,8038765.939,2062606.0,2255,222,0.0,9527167.939,350117.0,224087.0,0.0,1605.0,557.0,93.0
2012-05-31,20067454.873,6722598.154,71066886.0,22632199.0,9532019.14,5807980.964,6064814.272,5385238.651,60512633.0,560848.0,5192406.0,4800999.0,7876201.017,2143937.0,2221,227,0.0,9456221.017,351719.0,212198.0,0.0,1521.0,604.0,96.0
2012-06-30,20080627.774,6539033.832,71209750.0,22734267.0,9604889.498,5815347.433,5925021.713,5274402.962,60635849.0,561277.0,5203936.0,4808688.0,7930200.513,1978531.0,2405,236,0.0,9343480.513,356678.0,208573.0,0.0,1679.0,632.0,94.0
